sample_name	age	age_group	age_unit	altitude	anonymized_name	antibiotics	bcs	bcs_grouping	body_habitat	body_product	body_site	breed	breed_grouping	collection_date	collection_timestamp	country	crude_fiber_1000kcalg_me_group	depth	description	dewormed	disease_stat	dna_extracted	elevation	emp_status	env_biome	env_feature	g_fat_1000kcal_me_group	g_protein_1000kcal_me_group	gender_specific	has_extracted_data	has_physical_specimen	histo	host_common_name	host_scientific_name	host_subject_id	host_taxid	indiv_g_fat_1000kcal_me_group	indiv_g_protein_1000kcal_me_group	indoor_outdoor	latitude	longitude	perc_crude_protein_min_group	percent_crude_fat_min_group	percent_crude_fiber_max_group	percent_met_cal_carb_group	percent_met_cal_fat_group	percent_met_cal_protein_group	physical_location	physical_specimen_location	physical_specimen_remaining	prebotic_source	protein_source	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_type	scientific_name	sex	size_grouping	state	state_us	title	tot_mass	travel_history	weight_group	weight_kg
833.California.HC8	8.0	3.0	years	0	California.HC8	definite_yes	8.0	5_9	UBERON:feces	UBERON:feces	UBERON:feces	Australian_Shepherd	Working	1/30/12	1/30/12	GAZ:United States of America		0	IBD2_California_HC8_B6_R.K.1.20.12	false	healthy	true	144.85	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			MC	true	true		domestic dog	Canis lupus familiaris	California.HC8	9615			outdoor	36.78	-119.42	14_20	5_13	1_5				CCME	Texas A&M	false		lamb	false				833	unknown	gut metagenome	male	medium	California	California	Suchodolski_dog_ibd	24.8	false	3.0	24.8
833.Finland.HC.10	6.0	3.0	years	0	Finland.HC.10	definite_no	5.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Finnish_lapphund	Working	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 10_D1_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true		domestic dog	Canis lupus familiaris	Finland.HC.10	9615			outdoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	medium			Suchodolski_dog_ibd	22.0	true	3.0	22.0
833.Finland.HC.11	3.0	2.0	years	0	Finland.HC.11	definite_no	3.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Finnish_lapphund	Working	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 11_D2_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true		domestic dog	Canis lupus familiaris	Finland.HC.11	9615			both	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	medium			Suchodolski_dog_ibd	18.0	false	2.0	18.0
833.Finland.HC.12	2.0	1.0	years	0	Finland.HC.12	definite_no	5.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Staffordshire_Bull_Terrier	Terrier	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 12_D3_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true		domestic dog	Canis lupus familiaris	Finland.HC.12	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	medium			Suchodolski_dog_ibd	17.0	false	2.0	17.0
833.Finland.HC.13	9.0	3.0	years	0	Finland.HC.13	definite_no	5.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Miniature_schnauzer	Terrier	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 13_D4_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			FS	true	true		domestic dog	Canis lupus familiaris	Finland.HC.13	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	female	small			Suchodolski_dog_ibd	4.5	false	1.0	4.5
833.Finland.HC.14	3.0	2.0	years	0	Finland.HC.14	definite_no	5.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Cavalier_King_Charles_Spaniel_	Sporting	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 14_D5_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true		domestic dog	Canis lupus familiaris	Finland.HC.14	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	female	medium			Suchodolski_dog_ibd	7.5	false	1.0	7.5
833.Finland.HC.15	4.0	2.0	years	0	Finland.HC.15	definite_no	4.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Border_Collie	Working	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 15_D6_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			MC	true	true		domestic dog	Canis lupus familiaris	Finland.HC.15	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	medium			Suchodolski_dog_ibd	23.0	false	3.0	23.0
833.Finland.HC.16	4.0	2.0	years	0	Finland.HC.16	definite_no	7.0	5_9	UBERON:feces	UBERON:feces	UBERON:feces	Whippet	Hound	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 16_D7_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat				true	true		domestic dog	Canis lupus familiaris	Finland.HC.16	9615			indoor	61.92	25.75	26_35	5_13	6_15				CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome		medium			Suchodolski_dog_ibd	16.0	false	2.0	16.0
833.Finland.HC.18	7.0	3.0	years	0	Finland.HC.18	definite_no	6.0	5_9	UBERON:feces	UBERON:feces	UBERON:feces	Whippet	Hound	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 18_D8_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			FS	true	true		domestic dog	Canis lupus familiaris	Finland.HC.18	9615			indoor	61.92	25.75	26_35	5_13	6_15				CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome	female	medium			Suchodolski_dog_ibd	15.0	false	2.0	15.0
833.Finland.HC.19	6.0	3.0	years	0	Finland.HC.19	definite_no	4.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Whippet	Hound	1/30/12	1/30/12	GAZ:Finland	1_10	0	IBD2_Finland_HC 19_D9_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	36_50	62_85	FS	true	true		domestic dog	Canis lupus familiaris	Finland.HC.19	9615	63.6	67.9	indoor	61.92	25.75	26_35	14_20	1_5	10_37	36_43	27_38	CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome	female	medium			Suchodolski_dog_ibd	13.0	false	2.0	13.0
833.Finland.HC.20	3.0	2.0	years	0	Finland.HC.20	definite_no	4.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Australian_Shepherd	Working	1/30/12	1/30/12	GAZ:Finland	1_10	0	IBD2_Finland_HC 20_D10_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	36_50	62_85	FS	true	true		domestic dog	Canis lupus familiaris	Finland.HC.20	9615	47.2	63.3	indoor	61.92	25.75	21_25	14_20	1_5	10_37	36_43	21_26	CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome	female	medium			Suchodolski_dog_ibd	16.0	true	2.0	16.0
833.Finland.HC.21	13.0	5.0	years	0	Finland.HC.21	definite_no	4.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Australian_Shepherd	Working	1/30/12	1/30/12	GAZ:Finland	1_10	0	IBD2_Finland_HC 21_D11_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	36_50	62_85	FS	true	true		domestic dog	Canis lupus familiaris	Finland.HC.21	9615	47.2	63.3	indoor	61.92	25.75	21_25	14_20	1_5	10_37	36_43	21_26	CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome	female	medium			Suchodolski_dog_ibd	20.0	true	2.0	20.0
833.Finland.HC.3	7.0	3.0	years	0	Finland.HC.3	definite_no	4.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Flat_Coated_Retriever	Sporting	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 3_C9_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true		domestic dog	Canis lupus familiaris	Finland.HC.3	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	large			Suchodolski_dog_ibd	34.0	true	4.0	34.0
833.Finland.HC.4	1.5	1.0	years	0	Finland.HC.4	definite_no	5.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Flat_Coated_Retriever	Sporting	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 4_C10_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true		domestic dog	Canis lupus familiaris	Finland.HC.4	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	large			Suchodolski_dog_ibd	30.0	true	3.0	30.0
833.Finland.HC.5	4.0	2.0	years	0	Finland.HC.5	definite_no	5.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Flat_Coated_Retriever	Sporting	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 5_C11_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true		domestic dog	Canis lupus familiaris	Finland.HC.5	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	female	large			Suchodolski_dog_ibd	28.0	true	3.0	28.0
833.Finland.HC.6	4.0	2.0	years	0	Finland.HC.6	definite_no	5.0	1_4	UBERON:feces	UBERON:feces	UBERON:feces	Siberian_Husky	Working	1/30/12	1/30/12	GAZ:Finland		0	IBD2_Finland_HC 6_C12_R.K.1.20.12	true	healthy	true	175.77	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			MC	true	true		domestic dog	Canis lupus familiaris	Finland.HC.6	9615			indoor	61.92	25.75							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	large			Suchodolski_dog_ibd	26.0		3.0	26.0
833.France.DC1	4.0	2.0	years	0	France.DC1	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Belgian_Malinois_	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC1_F5_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	small	domestic dog	Canis lupus familiaris	France.DC1	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	large			Suchodolski_dog_ibd	20.0		2.0	20.0
833.France.DC10	3.0	2.0	years	0	France.DC10	definite_yes			UBERON:feces	UBERON:feces	UBERON:feces	Yorkshire_Terrier	Terrier	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC10_G2_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	small	domestic dog	Canis lupus familiaris	France.DC10	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	small			Suchodolski_dog_ibd	3.0		1.0	3.0
833.France.DC11	7.0	3.0	years	0	France.DC11	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Cane_corso	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC11_G3_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	small	domestic dog	Canis lupus familiaris	France.DC11	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	large			Suchodolski_dog_ibd	45.0		5.0	45.0
833.France.DC12	4.0	2.0	years	0	France.DC12	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Shih-Tzu_	Toy/Companion	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC12_G4_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			MC	true	true	small	domestic dog	Canis lupus familiaris	France.DC12	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	small			Suchodolski_dog_ibd	12.0		2.0	12.0
833.France.DC13	6.0	3.0	years	0	France.DC13	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	English_Bulldog	Toy/Companion	1/30/12	1/30/12	GAZ:France	1_10	0	IBD2_France_DC13_G5_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	20_35	62_85	M	true	true	small	domestic dog	Canis lupus familiaris	France.DC13	9615	34.0	63.0		46.23	2.21	26_35	14_20	1_5	38_45	25_35	21_26	CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome	male	medium			Suchodolski_dog_ibd	25.0		3.0	25.0
833.France.DC14	3.0	2.0	years	0	France.DC14	definite_yes			UBERON:feces	UBERON:feces	UBERON:feces	Boxer	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC14_G6_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	large	domestic dog	Canis lupus familiaris	France.DC14	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	female	medium			Suchodolski_dog_ibd	22.0		3.0	22.0
833.France.DC15	5.5	2.0	years	0	France.DC15	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Yorkshire_Terrier	Terrier	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC15_G7_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	large	domestic dog	Canis lupus familiaris	France.DC15	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	small			Suchodolski_dog_ibd	3.0		1.0	3.0
833.France.DC16	8.5	3.0	years	0	France.DC16	definite_yes			UBERON:feces	UBERON:feces	UBERON:feces	German_Shepherd_Dog	Working	1/30/12	1/30/12	GAZ:France	1_10	0	IBD2_France_DC16_G8_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	20_35	40_61	M	true	true	both	domestic dog	Canis lupus familiaris	France.DC16	9615	25.6	51.7		46.23	2.21	21_25	5_13	1_5	46_55	15_24	15_20	CCME	Texas A&M	false		hydrolyzed	false				833	unknown	gut metagenome	male	large			Suchodolski_dog_ibd	35.0		4.0	35.0
833.France.DC17	4.0	2.0	years	0	France.DC17	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	German_Shepherd_Dog	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC17_G9_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	large	domestic dog	Canis lupus familiaris	France.DC17	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	male	large			Suchodolski_dog_ibd	35.0		4.0	35.0
833.France.DC2	3.0	2.0	years	0	France.DC2	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Labrador_Retriever	Sporting	1/30/12	1/30/12	GAZ:France	1_10	0	IBD2_France_DC2_F6_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	20_35	62_85	F	true	true	small	domestic dog	Canis lupus familiaris	France.DC2	9615	34.0	63.0		46.23	2.21	26_35	14_20	1_5	38_45	25_35	21_26	CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome	female	large			Suchodolski_dog_ibd	35.0		4.0	35.0
833.France.DC3	7.0	3.0	years	0	France.DC3	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Yorkshire_Terrier	Terrier	1/30/12	1/30/12	GAZ:France	1_10	0	IBD2_France_DC3_F7_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	20_35	62_85	FS	true	true	small	domestic dog	Canis lupus familiaris	France.DC3	9615	34.0	63.0		46.23	2.21	26_35	14_20	1_5	38_45	25_35	21_26	CCME	Texas A&M	false		chicken	false				833	unknown	gut metagenome	female	small			Suchodolski_dog_ibd	3.0		1.0	3.0
833.France.DC4	5.0	2.0	years	0	France.DC4	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Rottweiler	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC4_F8_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	small	domestic dog	Canis lupus familiaris	France.DC4	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	female	large			Suchodolski_dog_ibd	54.0		5.0	54.0
833.France.DC5	11.0	4.0	years	0	France.DC5	definite_yes			UBERON:feces	UBERON:feces	UBERON:feces	Cavalier_King_Charles_Spaniel_	Sporting	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC5_F9_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			FS	true	true	small	domestic dog	Canis lupus familiaris	France.DC5	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown	gut metagenome	female	medium			Suchodolski_dog_ibd	8.0		1.0	8.0
833.France.DC6	13.0	5.0	years	0	France.DC6	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Mixed_Breed	Mixed	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC6_F10_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			FS	true	true	small	domestic dog	Canis lupus familiaris	France.DC6	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown		female				Suchodolski_dog_ibd				
833.France.DC7	3.0	2.0	years	0	France.DC7	definite_yes			UBERON:feces	UBERON:feces	UBERON:feces	Bernese_Mountain_Dog_	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC7_F11_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	small	domestic dog	Canis lupus familiaris	France.DC7	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown		female	large			Suchodolski_dog_ibd	47.0		5.0	47.0
833.France.DC8	6.0	3.0	years	0	France.DC8	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Akita	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC8_F12_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	small	domestic dog	Canis lupus familiaris	France.DC8	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown		male	large			Suchodolski_dog_ibd	55.0		5.0	55.0
833.France.DC9	8.0	3.0	years	0	France.DC9	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Rottweiler	Working	1/30/12	1/30/12	GAZ:France		0	IBD2_France_DC9_G1_R.K.1.20.12		IBD	true	419.17	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	small	domestic dog	Canis lupus familiaris	France.DC9	9615				46.23	2.21							CCME	Texas A&M	false			false				833	unknown		male	large			Suchodolski_dog_ibd	55.0		5.0	55.0
833.Leda.A1	8.0	3.0	years	0	Leda.A1	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Schnauzer	Terrier	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A1_D12_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	large	domestic dog	Canis lupus familiaris	Leda.A1	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		male	medium			Suchodolski_dog_ibd	9.8		1.0	9.8
833.Leda.A13	2.0	1.0	years	0	Leda.A13	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	Yorkshire_Terrier	Terrier	1/30/12	1/30/12	GAZ:Brazil	1_10	0	IBD1_Leda_A13_E3_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	36_50	40_61	F	true	true	small	domestic dog	Canis lupus familiaris	Leda.A13	9615	47.0	52.0	indoor	-14.235	-51.93	14_20	14_20	1_5	38_45	36_43	15_20	CCME	Texas A&M	false		hydrolyzed	false				833	unknown		female	small			Suchodolski_dog_ibd	3.7		1.0	3.7
833.Leda.A21	1.0	1.0	years	0	Leda.A21	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Poodle	Sporting	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A21_E4_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	large	domestic dog	Canis lupus familiaris	Leda.A21	9615			outdoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		female	medium			Suchodolski_dog_ibd	8.0		1.0	8.0
833.Leda.A25	5.0	2.0	years	0	Leda.A25	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	Mixed_Breed	Mixed	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A25_E5_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	small	domestic dog	Canis lupus familiaris	Leda.A25	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		male				Suchodolski_dog_ibd	12.0		2.0	12.0
833.Leda.A29	7.0	3.0	years	0	Leda.A29	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Pit_Bull	Terrier	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A29_E6_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	both	domestic dog	Canis lupus familiaris	Leda.A29	9615			outdoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		male	medium			Suchodolski_dog_ibd	25.0		3.0	25.0
833.Leda.A33	4.0	2.0	years	0	Leda.A33	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Boxer	Working	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A33_E7_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	both	domestic dog	Canis lupus familiaris	Leda.A33	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		female	medium			Suchodolski_dog_ibd	22.0		3.0	22.0
833.Leda.A37	9.0	3.0	years	0	Leda.A37	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	Poodle	Sporting	1/30/12	1/30/12	GAZ:Brazil	1_10	0	IBD1_Leda_A37_E8_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	36_50	40_61	F	true	true	small	domestic dog	Canis lupus familiaris	Leda.A37	9615	47.0	52.0	indoor	-14.235	-51.93	14_20	14_20	1_5	38_45	36_43	15_20	CCME	Texas A&M	false		hydrolyzed	false				833	unknown		female	medium			Suchodolski_dog_ibd	7.6		1.0	7.6
833.Leda.A41	10.0	4.0	years	0	Leda.A41	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	Mixed_Breed	Mixed	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A41_E9_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	small	domestic dog	Canis lupus familiaris	Leda.A41	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		female				Suchodolski_dog_ibd	11.0		2.0	11.0
833.Leda.A45	1.0	1.0	years	0	Leda.A45	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	French_Bulldog_	Toy/Companion	1/30/12	1/30/12	GAZ:Brazil	1_10	0	IBD1_Leda_A45_E10_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat	36_50	40_61	M	true	true	both	domestic dog	Canis lupus familiaris	Leda.A45	9615	47.0	52.0	indoor	-14.235	-51.93	14_20	14_20	1_5	38_45	36_43	15_20	CCME	Texas A&M	false		hydrolyzed	false				833	unknown		male	small			Suchodolski_dog_ibd	10.0		1.0	10.0
833.Leda.A5	4.0	2.0	years	0	Leda.A5	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	Lhasa_Apso	Toy/Companion	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A5_E1_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	small	domestic dog	Canis lupus familiaris	Leda.A5	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		female	small			Suchodolski_dog_ibd	4.5		1.0	4.5
833.Leda.A53	1.0	1.0	years	0	Leda.A53	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Boxer	Working	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A53_E11_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	both	domestic dog	Canis lupus familiaris	Leda.A53	9615			outdoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		male	medium			Suchodolski_dog_ibd	24.0		3.0	24.0
833.Leda.A61	8.0	3.0	years	0	Leda.A61	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Whippet	Hound	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A61_E12_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	small	domestic dog	Canis lupus familiaris	Leda.A61	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		female	medium			Suchodolski_dog_ibd	8.9		1.0	8.9
833.Leda.A65	5.0	2.0	years	0	Leda.A65	definite_no			UBERON:feces	UBERON:feces	UBERON:feces	Lhasa_Apso	Toy/Companion	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A65_F1_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			M	true	true	small	domestic dog	Canis lupus familiaris	Leda.A65	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		male	small			Suchodolski_dog_ibd	7.0		1.0	7.0
833.Leda.A73	2.0	1.0	years	0	Leda.A73	definite_yes			UBERON:feces	UBERON:feces	UBERON:feces	Boxer	Working	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A73_F2_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	both	domestic dog	Canis lupus familiaris	Leda.A73	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		female	medium			Suchodolski_dog_ibd	2.9		1.0	2.9
833.Leda.A9	2.0	1.0	years	0	Leda.A9	maybe_yes			UBERON:feces	UBERON:feces	UBERON:feces	Maltese	Toy/Companion	1/30/12	1/30/12	GAZ:Brazil		0	IBD1_Leda_A9_E2_R.K.1.20.12		IBD	true	259.08	NOT_EMP	ENVO:urban biome	ENVO:animal-associated habitat			F	true	true	small	domestic dog	Canis lupus familiaris	Leda.A9	9615			indoor	-14.235	-51.93							CCME	Texas A&M	false			false				833	unknown		female	small			Suchodolski_dog_ibd	3.5		1.0	3.5
